DailyRate,Department,EmployeeNumber,Application ID,HourlyRate,JobLevel,JobRole,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,Employee Source
879,Research & Development,15075,138378,72,2,Manufacturing Director,4695,12858,1,Y,0,3,8,4,Adzuna
879,Research & Development,15076,138381,72,2,Manufacturing Director,4695,12858,7,Y,0,3,8,4,Adzuna
879,Research & Development,15079,138382,72,2,Manufacturing Director,4695,12858,1,Y,0,3,8,4,Seek
1116,Research & Development,15081,138384,78,1,Laboratory Technician,3339,17285,3,Y,2,2,7,7,GlassDoor
1116,Research & Development,15083,138385,78,1,Laboratory Technician,3339,17285,1,Y,2,2,7,7,GlassDoor
1116,Research & Development,15084,138389,78,1,Laboratory Technician,3339,17285,3,Y,2,2,7,7,GlassDoor
1116,Research & Development,15183,138390,78,1,Laboratory Technician,3339,17285,1,Y,2,2,7,7,Seek
1116,Research & Development,15186,138392,78,1,Laboratory Technician,3339,17285,3,Y,2,2,7,7,GlassDoor
1116,Research & Development,15187,138393,78,1,Laboratory Technician,3339,17285,1,Y,2,2,7,7,GlassDoor
1116,Research & Development,15188,138397,78,1,Laboratory Technician,3339,17285,3,Y,2,2,7,7,GlassDoor
1116,Research & Development,15191,138398,78,1,Laboratory Technician,3162,23428,0,Y,0,2,5,2,Seek
1138,Research & Development,15194,138526,48,2,Laboratory Technician,4627,23631,0,Y,1,6,9,2,Recruit.net
1138,Research & Development,15195,138528,48,2,Laboratory Technician,4627,23631,1,Y,1,6,9,2,Recruit.net
1138,Research & Development,15196,138530,48,2,Laboratory Technician,4627,23631,0,Y,1,6,9,2,Recruit.net
1138,Research & Development,15271,138531,48,2,Laboratory Technician,4627,23631,1,Y,1,6,9,2,Company Website
1138,Research & Development,15273,138534,48,2,Laboratory Technician,4627,23631,0,Y,1,6,9,2,Recruit.net
1138,Research & Development,15274,138536,48,2,Laboratory Technician,4627,23631,1,Y,1,6,9,2,Recruit.net
1138,Research & Development,15275,138538,48,2,Laboratory Technician,4627,23631,0,Y,1,6,9,2,Recruit.net
1138,Research & Development,15279,138539,48,2,Laboratory Technician,17924,4544,1,Y,1,3,4,2,Jora
634,Research & Development,15281,138638,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15282,138641,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15283,138642,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15775,138643,95,3,Manager,11916,25927,1,Y,2,2,9,1,Indeed
634,Research & Development,15776,138646,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15778,138649,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15779,138650,95,3,Manager,11916,25927,1,Y,2,2,9,1,LinkedIn
634,Research & Development,15783,138651,95,3,Manager,11916,25927,1,Y,2,2,9,1,Indeed
160,Research & Development,15784,138726,79,1,Laboratory Technician,2362,14669,4,Y,0,4,3,2,Recruit.net
160,Research & Development,15786,138728,79,1,Laboratory Technician,2362,14669,1,Y,0,4,3,2,Recruit.net
160,Research & Development,15787,138729,79,1,Laboratory Technician,2362,14669,4,Y,0,4,3,2,Recruit.net
160,Research & Development,16216,138730,79,1,Laboratory Technician,2362,14669,1,Y,0,4,3,2,Indeed
160,Research & Development,16218,138734,79,1,Laboratory Technician,2362,14669,4,Y,0,4,3,2,Recruit.net
160,Research & Development,16220,138736,79,1,Laboratory Technician,2362,14669,1,Y,0,4,3,2,Recruit.net
160,Research & Development,16221,138737,79,1,Laboratory Technician,2362,14669,4,Y,0,4,3,2,Recruit.net
160,Research & Development,16224,138738,79,1,Laboratory Technician,2121,23522,1,Y,0,3,1,0,Indeed
946,Research & Development,16226,139230,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16228,139231,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16229,139233,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16792,139234,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Jora
946,Research & Development,16795,139238,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16798,139239,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16799,139241,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Seek
946,Research & Development,16800,139242,80,2,Manufacturing Director,6179,21057,1,Y,2,3,10,2,Jora
855,Sales,16803,139671,73,2,Sales Executive,4779,12761,7,Y,2,3,3,2,Jora
855,Sales,16806,139673,73,2,Sales Executive,4779,12761,5,Y,2,3,3,2,Jora
855,Sales,16807,139675,73,2,Sales Executive,4779,12761,7,Y,2,3,3,2,Jora
855,Sales,16840,139676,73,2,Sales Executive,4779,12761,5,Y,2,3,3,2,Jora
855,Sales,16842,139679,73,2,Sales Executive,4779,12761,7,Y,2,3,3,2,Jora
855,Sales,16844,139681,73,2,Sales Executive,4779,12761,5,Y,2,3,3,2,Jora
855,Sales,16845,139683,73,2,Sales Executive,4779,12761,7,Y,2,3,3,2,Jora
855,Sales,16848,139684,73,2,Sales Executive,4779,12761,5,Y,2,3,3,2,Jora
1358,Sales,16850,140247,96,2,Sales Executive,5301,2939,8,Y,2,2,2,1,Adzuna
1358,Sales,16852,140250,96,2,Sales Executive,5301,2939,7,Y,2,2,2,1,Adzuna
1358,Sales,16853,140253,96,2,Sales Executive,5301,2939,8,Y,2,2,2,1,Adzuna
1358,Sales,17029,140254,96,2,Sales Executive,5301,2939,7,Y,2,2,2,1,Adzuna
1358,Sales,17035,140255,96,2,Sales Executive,5301,2939,8,Y,2,2,2,1,Adzuna
1358,Sales,17036,140258,96,2,Sales Executive,5301,2939,7,Y,2,2,2,1,Adzuna
1358,Sales,17037,140261,96,2,Sales Executive,5301,2939,8,Y,2,2,2,1,Adzuna
1358,Sales,17039,140262,96,2,Sales Executive,5301,2939,7,Y,2,2,2,1,Adzuna
990,Research & Development,17043,140295,64,1,Research Scientist,1274,7152,1,Y,2,2,1,0,Company Website
990,Research & Development,17044,140297,64,1,Research Scientist,1274,7152,3,Y,2,2,1,0,Company Website
990,Research & Development,17174,140299,64,1,Research Scientist,1274,7152,1,Y,2,2,1,0,Company Website
990,Research & Development,17175,140300,64,1,Research Scientist,1274,7152,3,Y,2,2,1,0,Jora
990,Research & Development,17179,140303,64,1,Research Scientist,1274,7152,1,Y,2,2,1,0,Company Website
990,Research & Development,17180,140305,64,1,Research Scientist,1274,7152,3,Y,2,2,1,0,Company Website
990,Research & Development,17182,140307,64,1,Research Scientist,1274,7152,1,Y,2,2,1,0,Company Website
990,Research & Development,17183,140308,64,1,Research Scientist,1274,7152,3,Y,2,2,1,0,Jora
330,Human Resources,17187,140484,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17188,140486,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17385,140490,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17386,140491,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Recruit.net
330,Human Resources,17388,140492,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17389,140494,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17393,140498,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Indeed
330,Human Resources,17394,140499,46,1,Human Resources,2064,15428,0,Y,1,3,5,3,Recruit.net
1465,Research & Development,17396,140629,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17397,140630,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17479,140634,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17480,140635,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Company Website
1465,Research & Development,17482,140637,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17483,140638,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17487,140642,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Adzuna
1465,Research & Development,17488,140643,84,2,Manufacturing Director,6549,3173,1,Y,2,2,8,6,Company Website
879,Research & Development,17490,140840,84,4,Research Director,14411,24450,1,Y,0,2,32,6,Company Website
879,Research & Development,17491,140841,84,4,Research Director,14411,24450,2,Y,0,2,32,6,Company Website
879,Research & Development,17748,140843,84,4,Research Director,14411,24450,1,Y,0,2,32,6,Company Website
879,Research & Development,17751,140844,84,4,Research Director,14411,24450,2,Y,0,2,32,6,LinkedIn
879,Research & Development,17752,140848,84,4,Research Director,14411,24450,1,Y,0,2,32,6,Company Website
879,Research & Development,17753,140849,84,4,Research Director,14411,24450,2,Y,0,2,32,6,Company Website
879,Research & Development,17756,140851,84,4,Research Director,14411,24450,1,Y,0,2,32,6,Company Website
879,Research & Development,17758,140852,84,4,Research Director,14411,24450,2,Y,0,2,32,6,LinkedIn
634,Research & Development,17759,140934,84,1,Research Scientist,2132,4585,4,Y,1,3,5,4,Company Website
634,Research & Development,17760,140935,84,1,Research Scientist,2132,4585,3,Y,1,3,5,4,Company Website
634,Research & Development,18230,140937,84,1,Research Scientist,2132,4585,4,Y,1,3,5,4,Company Website
634,Research & Development,18233,140938,84,1,Research Scientist,2132,4585,3,Y,1,3,5,4,Company Website
634,Research & Development,18234,140942,84,1,Research Scientist,2132,4585,4,Y,1,3,5,4,Company Website
634,Research & Development,18235,140943,84,1,Research Scientist,2132,4585,3,Y,1,3,5,4,Company Website
634,Research & Development,18240,140945,84,1,Research Scientist,2132,4585,4,Y,1,3,5,4,Company Website
634,Research & Development,18241,140946,84,1,Research Scientist,2132,4585,3,Y,1,3,5,4,Company Website
1288,Sales,18242,141203,33,3,Sales Executive,9250,17799,3,Y,1,3,4,2,GlassDoor
1288,Sales,18291,141206,33,3,Sales Executive,9250,17799,8,Y,1,3,4,2,GlassDoor
1288,Sales,18292,141207,33,3,Sales Executive,9250,17799,3,Y,1,3,4,2,GlassDoor
1288,Sales,18294,141208,33,3,Sales Executive,9250,17799,8,Y,1,3,4,2,GlassDoor
1288,Sales,18295,141211,33,3,Sales Executive,9250,17799,3,Y,1,3,4,2,GlassDoor
1288,Sales,18298,141213,33,3,Sales Executive,9250,17799,8,Y,1,3,4,2,GlassDoor
1288,Sales,18299,141214,33,3,Sales Executive,9250,17799,3,Y,1,3,4,2,GlassDoor
1288,Sales,18301,141215,33,3,Sales Executive,9250,17799,8,Y,1,3,4,2,GlassDoor
241,Research & Development,18302,141685,48,1,Research Scientist,2141,5348,1,Y,1,3,6,4,Indeed
241,Research & Development,19223,141688,48,1,Research Scientist,2141,5348,3,Y,1,3,6,4,Indeed
241,Research & Development,19225,141689,48,1,Research Scientist,2141,5348,1,Y,1,3,6,4,Indeed
241,Research & Development,19226,141690,48,1,Research Scientist,2141,5348,3,Y,1,3,6,4,GlassDoor
241,Research & Development,19227,141695,48,1,Research Scientist,2141,5348,3,Y,1,3,6,4,Indeed
241,Research & Development,19231,141696,48,1,Research Scientist,2141,5348,1,Y,1,3,6,4,Indeed
241,Research & Development,19233,141697,48,1,Research Scientist,2141,5348,3,Y,1,3,6,4,GlassDoor
241,Research & Development,19234,141746,87,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
241,Research & Development,19235,141747,87,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
241,Research & Development,19714,141749,87,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
241,Research & Development,19717,141750,87,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Adzuna
241,Research & Development,19718,141753,87,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
241,Research & Development,19719,141754,87,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Seek
241,Research & Development,19722,141756,87,2,Manufacturing Director,4663,12421,9,Y,2,2,3,2,Seek
241,Research & Development,19725,141757,87,2,Manufacturing Director,4663,12421,1,Y,2,2,3,2,Adzuna
1092,Research & Development,19726,142678,89,1,Laboratory Technician,3306,26176,7,Y,1,5,0,0,Adzuna
1092,Research & Development,19727,142680,89,1,Laboratory Technician,3306,26176,1,Y,1,5,0,0,Adzuna
1092,Research & Development,19763,142681,89,1,Laboratory Technician,3306,26176,7,Y,1,5,0,0,Adzuna
1092,Research & Development,19764,142682,89,1,Laboratory Technician,3306,26176,1,Y,1,5,0,0,Adzuna
1092,Research & Development,19766,142686,89,1,Laboratory Technician,3306,26176,7,Y,1,5,0,0,Adzuna
1092,Research & Development,19767,142688,89,1,Laboratory Technician,3306,26176,1,Y,1,5,0,0,Adzuna
1092,Research & Development,19771,142689,89,1,Laboratory Technician,3306,26176,7,Y,1,5,0,0,Adzuna
1092,Research & Development,19772,142690,89,1,Laboratory Technician,3306,26176,1,Y,1,5,0,0,Adzuna
793,Research & Development,19774,143169,33,1,Research Scientist,2862,3811,1,Y,1,2,10,0,Indeed
793,Research & Development,19775,143172,33,1,Research Scientist,2862,3811,3,Y,1,2,10,0,Indeed
793,Research & Development,19889,143173,33,1,Research Scientist,2862,3811,1,Y,1,2,10,0,Indeed
793,Research & Development,19891,143174,33,1,Research Scientist,2862,3811,3,Y,1,2,10,0,Seek
793,Research & Development,19893,143177,33,1,Research Scientist,2862,3811,1,Y,1,2,10,0,Indeed
793,Research & Development,19894,143180,33,1,Research Scientist,2862,3811,3,Y,1,2,10,0,Indeed
793,Research & Development,19897,143181,33,1,Research Scientist,2862,3811,1,Y,1,2,10,0,Indeed
793,Research & Development,19899,143182,33,1,Research Scientist,2862,3811,3,Y,1,2,10,0,Seek
911,Research & Development,19901,143218,91,2,Sales Executive,6134,8658,5,Y,3,3,2,2,Recruit.net
911,Research & Development,19902,143219,91,2,Sales Executive,6134,8658,4,Y,3,3,2,2,Recruit.net
911,Research & Development,20000,143221,91,2,Sales Executive,6134,8658,5,Y,3,3,2,2,Recruit.net
911,Research & Development,20003,143222,91,2,Sales Executive,6134,8658,4,Y,3,3,2,2,LinkedIn
911,Research & Development,20004,143226,91,2,Sales Executive,6134,8658,5,Y,3,3,2,2,Recruit.net
911,Research & Development,20005,143227,91,2,Sales Executive,6134,8658,4,Y,3,3,2,2,Recruit.net
911,Research & Development,20008,143229,91,2,Sales Executive,6134,8658,5,Y,3,3,2,2,Recruit.net
911,Research & Development,20011,143230,91,2,Sales Executive,6134,8658,4,Y,3,3,2,2,LinkedIn
1312,Research & Development,20012,143344,78,1,Research Scientist,4968,26427,0,Y,0,2,9,7,Indeed
1312,Research & Development,20013,143346,78,1,Research Scientist,4968,26427,2,Y,0,2,9,7,Indeed
1312,Research & Development,20125,143348,78,1,Research Scientist,4968,26427,0,Y,0,2,9,7,Indeed
1312,Research & Development,20128,143349,78,1,Research Scientist,4968,26427,2,Y,0,2,9,7,GlassDoor
1312,Research & Development,20129,143352,78,1,Research Scientist,4968,26427,0,Y,0,2,9,7,Indeed
1312,Research & Development,20130,143354,78,1,Research Scientist,4968,26427,2,Y,0,2,9,7,Indeed
1312,Research & Development,20133,143356,78,1,Research Scientist,4968,26427,0,Y,0,2,9,7,Indeed
1312,Research & Development,20136,143357,78,1,Research Scientist,4968,26427,2,Y,0,2,9,7,GlassDoor
979,Sales,20137,143455,94,3,Sales Executive,7140,3088,2,Y,1,2,7,7,Recruit.net
979,Sales,20138,143458,94,3,Sales Executive,7140,3088,7,Y,1,2,7,7,Recruit.net
979,Sales,20348,143459,94,3,Sales Executive,7140,3088,2,Y,1,2,7,7,Recruit.net
979,Sales,20350,143460,94,3,Sales Executive,7140,3088,7,Y,1,2,7,7,Recruit.net
979,Sales,20353,143463,94,3,Sales Executive,7140,3088,2,Y,1,2,7,7,Recruit.net
979,Sales,20354,143466,94,3,Sales Executive,7140,3088,7,Y,1,2,7,7,Recruit.net
979,Sales,20356,143467,94,3,Sales Executive,7140,3088,2,Y,1,2,7,7,Recruit.net
979,Sales,20358,143468,94,3,Sales Executive,7140,3088,7,Y,1,2,7,7,Recruit.net
305,Research & Development,20361,143580,58,2,Healthcare Representative,5294,9128,3,Y,1,3,7,0,Recruit.net
305,Research & Development,20362,143583,58,2,Healthcare Representative,5294,9128,0,Y,1,3,7,0,Recruit.net
305,Research & Development,20700,143584,58,2,Healthcare Representative,5294,9128,3,Y,1,3,7,0,Recruit.net
305,Research & Development,20702,143585,58,2,Healthcare Representative,5294,9128,0,Y,1,3,7,0,Jora
305,Research & Development,20703,143588,58,2,Healthcare Representative,5294,9128,3,Y,1,3,7,0,Recruit.net
305,Research & Development,20704,143591,58,2,Healthcare Representative,5294,9128,0,Y,1,3,7,0,Recruit.net
305,Research & Development,20708,143592,58,2,Healthcare Representative,5294,9128,3,Y,1,3,7,0,Recruit.net
305,Research & Development,20710,143593,58,2,Healthcare Representative,5294,9128,0,Y,1,3,7,0,Jora
1398,Sales,20711,143803,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
1398,Sales,20712,143805,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
1398,Sales,20715,143808,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Recruit.net
1398,Sales,20718,143809,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
1398,Sales,20719,143811,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
1398,Sales,20720,143813,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
1398,Sales,20723,143816,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Recruit.net
1398,Sales,20726,143817,92,1,Laboratory Technician,2398,15999,1,Y,0,6,1,0,Seek
231,Sales,20727,144155,94,3,Sales Executive,10447,26458,0,Y,1,3,22,14,Adzuna
231,Sales,20728,144157,94,3,Sales Executive,10447,26458,6,Y,1,3,22,14,Adzuna
231,Sales,20812,144158,94,3,Sales Executive,10447,26458,0,Y,1,3,22,14,Seek
231,Sales,20813,144159,94,3,Sales Executive,10447,26458,6,Y,1,3,22,14,Adzuna
231,Sales,20815,144163,94,3,Sales Executive,10447,26458,0,Y,1,3,22,14,Adzuna
231,Sales,20816,144165,94,3,Sales Executive,10447,26458,6,Y,1,3,22,14,Adzuna
231,Sales,20820,144166,94,3,Sales Executive,10447,26458,0,Y,1,3,22,14,Seek
231,Sales,20821,144167,94,3,Sales Executive,10447,26458,6,Y,1,3,22,14,Adzuna
1092,Research & Development,20823,144170,64,3,Manufacturing Director,9667,2739,9,Y,0,3,7,7,GlassDoor
1092,Research & Development,20824,144173,64,3,Manufacturing Director,9667,2739,1,Y,0,3,7,7,GlassDoor
1092,Research & Development,21529,144174,64,3,Manufacturing Director,9667,2739,9,Y,0,3,7,7,GlassDoor
1092,Research & Development,21531,144175,64,3,Manufacturing Director,9667,2739,1,Y,0,3,7,7,Jora
1092,Research & Development,21532,144178,64,3,Manufacturing Director,9667,2739,9,Y,0,3,7,7,GlassDoor
1092,Research & Development,21533,144181,64,2,Sales Executive,4908,24252,1,Y,0,4,1,0,GlassDoor
1092,Research & Development,21537,144182,64,3,Manufacturing Director,9667,2739,9,Y,0,3,7,7,GlassDoor
1092,Research & Development,21539,144183,64,3,Manufacturing Director,9667,2739,1,Y,0,3,7,7,Jora
1176,Research & Development,21540,144267,94,1,Laboratory Technician,2705,9696,0,Y,1,2,5,4,Seek
1176,Research & Development,21541,144268,94,1,Laboratory Technician,2705,9696,1,Y,1,2,5,4,Seek
1176,Research & Development,21871,144270,94,1,Laboratory Technician,2705,9696,0,Y,1,2,5,4,Adzuna
1176,Research & Development,21873,144271,94,1,Laboratory Technician,2705,9696,1,Y,1,2,5,4,Indeed
1176,Research & Development,21874,144275,94,1,Laboratory Technician,2705,9696,0,Y,1,2,5,4,Seek
1176,Research & Development,21875,144276,94,1,Laboratory Technician,2705,9696,1,Y,1,2,5,4,Seek
1176,Research & Development,21879,144278,94,1,Laboratory Technician,2705,9696,0,Y,1,2,5,4,Adzuna
1176,Research & Development,21881,144279,94,1,Laboratory Technician,2705,9696,1,Y,1,2,5,4,Indeed
201,Research & Development,21882,144984,96,2,Human Resources,3886,4223,1,Y,0,2,10,1,Jora
201,Research & Development,21883,144986,96,2,Human Resources,3886,4223,0,Y,0,2,10,1,Jora
201,Research & Development,21919,144987,96,2,Human Resources,3886,4223,1,Y,0,2,10,1,Adzuna
201,Research & Development,21920,144988,96,2,Human Resources,3886,4223,0,Y,0,2,10,1,Seek
201,Research & Development,21922,144992,96,2,Human Resources,3886,4223,1,Y,0,2,10,1,Jora
201,Research & Development,21923,144994,96,2,Human Resources,3886,4223,0,Y,0,2,10,1,Jora
201,Research & Development,21927,144995,96,2,Human Resources,3886,4223,1,Y,0,2,10,1,Adzuna
201,Research & Development,21928,144996,96,2,Human Resources,3886,4223,0,Y,0,2,10,1,Seek
641,Sales,21930,145326,96,2,Research Scientist,5747,26496,1,Y,0,3,15,10,Seek
641,Sales,21931,145328,96,2,Research Scientist,5747,26496,4,Y,0,3,15,10,Seek
641,Sales,21974,145329,96,2,Research Scientist,5747,26496,1,Y,0,3,15,10,Recruit.net
641,Sales,21975,145330,96,2,Research Scientist,5747,26496,4,Y,0,3,15,10,Company Website
641,Sales,21977,145334,96,2,Research Scientist,5747,26496,1,Y,0,3,15,10,Seek
641,Sales,21978,145336,96,2,Research Scientist,5747,26496,4,Y,0,3,15,10,Seek
