Age,BusinessTravel,Education,EducationField,EmployeeNumber,Gender,MaritalStatus,TotalWorkingYears,NumCompaniesWorked,Over18
45,Travel_Frequently,3,Medical,18520,Male,Single,3,1,Y
59,Travel_Frequently,3,Life Sciences,18523,Male,Single,3,3,Y
41,Travel_Frequently,3,Medical,18526,Male,Single,3,1,Y
32,Travel_Frequently,3,Life Sciences,18527,Male,Single,3,3,Y
29,Travel_Rarely,2,Medical,18528,Male,Divorced,11,0,Y
40,Travel_Rarely,2,Life Sciences,18531,Male,Divorced,11,1,Y
43,Travel_Rarely,2,Medical,18534,Male,Divorced,11,0,Y
51,Travel_Rarely,2,Life Sciences,18535,Male,Divorced,11,1,Y
43,Travel_Rarely,2,Medical,18536,Male,Divorced,11,0,Y
51,Travel_Rarely,2,Life Sciences,18560,Male,Divorced,11,1,Y
47,Travel_Rarely,2,Medical,18562,Male,Divorced,11,0,Y
59,Travel_Frequently,3,Medical,18565,Female,Single,10,0,Y
56,Travel_Frequently,3,Life Sciences,18566,Female,Single,10,1,Y
52,Travel_Frequently,3,Medical,18568,Female,Single,10,0,Y
32,Travel_Frequently,3,Life Sciences,18570,Female,Single,10,1,Y
42,Travel_Frequently,3,Medical,18573,Female,Single,10,0,Y
39,Travel_Frequently,3,Life Sciences,18574,Female,Single,10,1,Y
39,Travel_Frequently,3,Medical,18575,Female,Single,10,0,Y
40,Travel_Frequently,3,Life Sciences,18784,Female,Single,10,1,Y
44,Travel_Rarely,3,Life Sciences,18787,Female,Single,9,5,Y
44,Travel_Rarely,3,Medical,18790,Female,Married,10,3,Y
43,Travel_Rarely,3,Medical,18791,Female,Married,10,1,Y
50,Travel_Rarely,3,Medical,18792,Female,Married,10,3,Y
49,Travel_Rarely,3,Medical,18795,Female,Married,10,1,Y
38,Travel_Rarely,3,Medical,18798,Female,Married,10,3,Y
41,Travel_Rarely,3,Medical,18799,Female,Married,10,1,Y
54,Travel_Rarely,3,Medical,18800,Female,Married,10,3,Y
42,Travel_Rarely,3,Medical,19161,Female,Married,10,1,Y
50,Non-Travel,3,Medical,19162,Female,Married,9,6,Y
36,Travel_Rarely,3,Medical,19166,Male,Married,7,4,Y
39,Travel_Rarely,3,Medical,19167,Male,Married,7,1,Y
35,Travel_Rarely,3,Medical,19169,Male,Married,7,4,Y
50,Travel_Rarely,3,Medical,19170,Male,Married,7,1,Y
47,Travel_Rarely,3,Medical,19174,Male,Married,7,4,Y
54,Travel_Rarely,3,Medical,19587,Male,Married,7,1,Y
38,Travel_Rarely,3,Medical,19588,Male,Married,7,4,Y
47,Travel_Rarely,3,Medical,19590,Male,Married,7,1,Y
53,Non-Travel,3,Medical,19591,Male,Married,7,6,Y
43,Travel_Rarely,1,Medical,19595,Female,Divorced,7,1,Y
59,Travel_Rarely,1,Medical,19596,Female,Divorced,7,6,Y
51,Travel_Rarely,1,Medical,19598,Female,Divorced,7,1,Y
30,Travel_Rarely,1,Medical,19599,Female,Divorced,7,6,Y
38,Travel_Rarely,1,Medical,19826,Female,Divorced,7,1,Y
35,Travel_Rarely,1,Medical,19828,Female,Divorced,7,6,Y
58,Travel_Rarely,1,Medical,19832,Female,Divorced,7,1,Y
35,Travel_Rarely,2,Medical,19833,Female,Single,21,1,Y
40,Travel_Rarely,2,Medical,19834,Female,Single,21,2,Y
40,Travel_Rarely,2,Medical,19836,Female,Single,21,1,Y
54,Travel_Rarely,2,Medical,19840,Female,Single,21,2,Y
35,Travel_Rarely,2,Medical,19841,Female,Single,21,1,Y
43,Travel_Rarely,2,Medical,20033,Female,Single,21,2,Y
50,Travel_Rarely,2,Medical,20035,Female,Single,21,1,Y
42,Travel_Rarely,2,Medical,20038,Female,Single,21,2,Y
59,Non-Travel,3,Life Sciences,20039,Male,Married,9,1,Y
52,Non-Travel,3,Life Sciences,20041,Male,Married,9,0,Y
31,Non-Travel,3,Life Sciences,20043,Male,Married,9,1,Y
27,Non-Travel,3,Life Sciences,20046,Male,Married,9,0,Y
19,Non-Travel,3,Life Sciences,20523,Male,Married,9,1,Y
51,Non-Travel,3,Life Sciences,20526,Male,Married,9,0,Y
56,Non-Travel,3,Life Sciences,20529,Male,Married,9,1,Y
22,Non-Travel,3,Life Sciences,20530,Male,Married,9,0,Y
56,Travel_Rarely,1,Medical,20531,Female,Single,13,8,Y
20,Travel_Rarely,1,Marketing,20534,Female,Single,13,5,Y
44,Travel_Rarely,1,Medical,20537,Female,Single,13,8,Y
51,Travel_Rarely,1,Marketing,20538,Female,Single,13,5,Y
56,Travel_Rarely,1,Medical,20651,Female,Single,13,8,Y
25,Travel_Rarely,1,Marketing,20654,Female,Single,13,5,Y
44,Travel_Rarely,1,Medical,20655,Female,Single,13,8,Y
55,Travel_Rarely,1,Medical,20656,Male,Single,9,7,Y
46,Travel_Rarely,1,Medical,20659,Male,Single,9,2,Y
42,Travel_Rarely,1,Medical,20662,Male,Single,9,7,Y
55,Travel_Rarely,1,Medical,20663,Male,Single,9,2,Y
44,Travel_Rarely,1,Medical,20664,Male,Single,9,7,Y
40,Travel_Rarely,1,Medical,21227,Male,Single,9,2,Y
60,Travel_Rarely,1,Medical,21228,Male,Single,9,7,Y
42,Travel_Rarely,1,Medical,21232,Male,Single,9,2,Y
18,Travel_Frequently,3,Life Sciences,21233,Male,Divorced,7,2,Y
47,Travel_Frequently,3,Medical,21235,Male,Divorced,7,7,Y
56,Travel_Frequently,3,Life Sciences,21236,Male,Divorced,7,2,Y
49,Travel_Frequently,3,Medical,21240,Male,Divorced,7,7,Y
47,Travel_Frequently,3,Life Sciences,21241,Male,Divorced,7,2,Y
43,Travel_Frequently,3,Medical,21338,Male,Divorced,7,7,Y
37,Travel_Frequently,3,Life Sciences,21341,Male,Divorced,7,2,Y
37,Travel_Frequently,3,Medical,21344,Male,Divorced,7,7,Y
58,Travel_Rarely,4,Other,21345,Female,Married,9,1,Y
59,Travel_Rarely,4,Medical,21346,Female,Married,9,9,Y
52,Travel_Rarely,4,Other,21349,Female,Married,9,1,Y
55,Travel_Rarely,4,Medical,21352,Female,Married,9,9,Y
19,Travel_Rarely,4,Other,21353,Female,Married,9,1,Y
19,Travel_Rarely,4,Medical,21689,Female,Married,9,9,Y
45,Travel_Rarely,4,Other,21690,Female,Married,9,1,Y
53,Travel_Rarely,4,Medical,21692,Female,Married,9,9,Y
33,Travel_Rarely,4,Other,21693,Male,Divorced,7,8,Y
29,Travel_Rarely,4,Medical,21697,Male,Divorced,7,3,Y
45,Travel_Rarely,4,Other,21698,Male,Divorced,7,8,Y
31,Travel_Rarely,4,Medical,21700,Male,Divorced,7,3,Y
41,Travel_Rarely,4,Other,21701,Male,Divorced,7,8,Y
55,Travel_Rarely,4,Medical,21838,Male,Divorced,7,3,Y
32,Travel_Rarely,4,Other,21841,Male,Divorced,7,8,Y
44,Travel_Rarely,4,Medical,21844,Male,Divorced,7,3,Y
38,Travel_Frequently,4,Technical Degree,21845,Male,Married,18,9,Y
32,Travel_Frequently,4,Life Sciences,21846,Male,Married,18,1,Y
59,Travel_Frequently,4,Technical Degree,21849,Male,Married,18,9,Y
59,Travel_Frequently,4,Life Sciences,21852,Male,Married,18,1,Y
59,Travel_Frequently,4,Technical Degree,21853,Male,Married,18,9,Y
53,Travel_Frequently,4,Life Sciences,21934,Male,Married,18,1,Y
36,Travel_Frequently,4,Technical Degree,21937,Male,Married,18,9,Y
35,Travel_Frequently,4,Life Sciences,21940,Male,Married,18,1,Y
35,Non-Travel,4,Life Sciences,21941,Female,Married,10,6,Y
41,Non-Travel,4,Other,21942,Female,Married,10,7,Y
47,Non-Travel,4,Life Sciences,21945,Female,Married,10,6,Y
35,Non-Travel,4,Other,21948,Female,Married,10,7,Y
51,Non-Travel,4,Life Sciences,21949,Female,Married,10,6,Y
34,Non-Travel,4,Other,21950,Female,Married,10,7,Y
28,Non-Travel,4,Life Sciences,22166,Female,Married,10,6,Y
50,Non-Travel,4,Other,22168,Female,Married,10,7,Y
47,Travel_Rarely,2,Medical,22171,Male,Married,10,1,Y
59,Travel_Rarely,2,Medical,22172,Male,Married,10,1,Y
49,Travel_Rarely,2,Medical,22174,Male,Married,10,1,Y
44,Travel_Rarely,2,Medical,22176,Male,Married,10,1,Y
50,Travel_Rarely,2,Medical,22179,Male,Married,10,1,Y
58,Travel_Rarely,2,Medical,22180,Male,Married,10,1,Y
48,Travel_Rarely,2,Medical,22438,Male,Married,10,1,Y
32,Travel_Rarely,2,Medical,22440,Male,Married,10,1,Y
58,Travel_Rarely,2,Medical,22444,Male,Married,13,5,Y
43,Travel_Rarely,4,Technical Degree,22445,Male,Single,8,0,Y
60,Travel_Rarely,4,Life Sciences,22446,Male,Single,8,1,Y
30,Travel_Rarely,4,Technical Degree,22448,Male,Single,8,0,Y
21,Travel_Rarely,4,Life Sciences,22452,Male,Single,8,1,Y
26,Travel_Rarely,4,Technical Degree,22854,Male,,8,0,Y
26,Travel_Rarely,4,Life Sciences,22857,Male,Single,8,1,Y
36,Travel_Rarely,4,Technical Degree,22860,Male,Single,8,0,Y
53,Travel_Rarely,4,Life Sciences,22861,Male,Single,8,1,Y
58,Travel_Rarely,4,Marketing,22862,Male,Single,21,0,Y
44,Travel_Rarely,4,Medical,22865,Male,Single,21,7,Y
30,Travel_Rarely,4,Marketing,22868,Male,Single,21,0,Y
31,Travel_Rarely,4,Medical,22869,Male,Single,21,7,Y
41,Travel_Rarely,4,Marketing,22984,Male,Single,21,0,Y
35,Travel_Rarely,4,Medical,22986,Male,Single,21,7,Y
20,Travel_Rarely,4,Marketing,22988,Male,Single,21,0,Y
32,Travel_Rarely,1,Life Sciences,22989,Male,Single,18,7,Y
34,Travel_Rarely,1,Technical Degree,22992,Male,Single,18,4,Y
21,Travel_Rarely,1,Life Sciences,22994,Male,Single,18,7,Y
19,Travel_Rarely,1,Technical Degree,22996,Male,Single,18,4,Y
60,Travel_Rarely,1,Life Sciences,23380,Male,Single,18,7,Y
19,Travel_Rarely,1,Technical Degree,23383,Male,Single,18,4,Y
33,Travel_Rarely,1,Life Sciences,23386,Male,Single,18,7,Y
46,Travel_Rarely,1,Technical Degree,23387,Male,Single,18,4,Y
34,Non-Travel,3,Life Sciences,23388,Male,Single,21,2,Y
56,Non-Travel,3,Medical,23391,Male,Single,21,1,Y
49,Non-Travel,3,Life Sciences,23394,Male,Single,21,2,Y
51,Non-Travel,3,Medical,23395,Male,Single,21,1,Y
36,Non-Travel,3,Life Sciences,23444,Male,Single,21,2,Y
37,Non-Travel,3,Medical,23446,Male,Single,21,1,Y
43,Non-Travel,3,Life Sciences,23450,Male,Single,21,2,Y
51,Travel_Rarely,1,Marketing,23451,Female,Married,21,0,Y
44,Travel_Rarely,1,Technical Degree,23452,Female,Married,21,7,Y
40,Travel_Rarely,1,Marketing,23454,Female,Married,21,0,Y
48,Travel_Rarely,1,Technical Degree,23458,Female,Married,21,7,Y
49,Travel_Rarely,1,Marketing,23459,Female,Married,21,0,Y
58,Travel_Rarely,1,Technical Degree,23508,Female,Married,21,7,Y
54,Travel_Rarely,1,Marketing,130,Female,Married,21,0,Y
41,Travel_Rarely,1,Technical Degree,418,Female,Married,21,7,Y
32,Travel_Rarely,1,Medical,419,Male,Married,9,4,Y
58,Travel_Rarely,1,Marketing,420,Male,Married,9,0,Y
44,Travel_Rarely,1,Medical,421,Male,Married,9,4,Y
24,Travel_Rarely,1,Marketing,427,Male,Married,9,0,Y
19,Travel_Rarely,1,Medical,429,Male,Married,9,4,Y
42,Travel_Rarely,1,Marketing,430,Male,Married,9,0,Y
42,Travel_Rarely,1,Medical,431,Male,Married,9,4,Y
45,Travel_Rarely,1,Marketing,3509,Male,Married,9,0,Y
44,Travel_Frequently,1,Life Sciences,3511,Male,Married,14,1,Y
30,Travel_Frequently,4,Life Sciences,3513,Female,Married,1,1,Y
46,Travel_Frequently,3,Human Resources,3514,Male,Single,6,5,Y
24,Travel_Frequently,3,Medical,3517,Male,Single,6,3,Y
35,Travel_Frequently,3,Human Resources,3519,Male,Single,6,5,Y
32,Travel_Frequently,3,Medical,3521,Male,Single,6,3,Y
21,Travel_Frequently,3,Human Resources,3522,Male,Single,6,5,Y
44,Travel_Frequently,3,Medical,3541,Male,Single,6,3,Y
57,Travel_Frequently,3,Human Resources,3544,Male,Single,6,5,Y
43,Travel_Frequently,3,Medical,3545,Male,Single,6,3,Y
35,Travel_Rarely,3,Technical Degree,3546,Female,Single,8,5,Y
30,Travel_Rarely,3,Life Sciences,3549,Female,Single,8,2,Y
20,Travel_Rarely,3,Technical Degree,3552,Female,Single,8,5,Y
56,Travel_Rarely,3,Life Sciences,3553,Female,Single,8,2,Y
27,Travel_Rarely,3,Technical Degree,3554,Female,Single,8,5,Y
34,Travel_Rarely,3,Life Sciences,3590,Female,Single,8,2,Y
35,Travel_Rarely,3,Technical Degree,3592,Female,Single,8,5,Y
30,Travel_Rarely,3,Life Sciences,3593,Female,Single,8,2,Y
42,Travel_Frequently,4,Marketing,3594,Female,Single,9,5,Y
32,Travel_Frequently,4,Technical Degree,3598,Female,Single,9,7,Y
32,Travel_Frequently,4,Marketing,3600,Female,Single,9,5,Y
40,Travel_Frequently,4,Technical Degree,3601,Female,Single,9,7,Y
21,Travel_Frequently,4,Marketing,3602,Female,Single,9,5,Y
34,Travel_Frequently,4,Technical Degree,5199,Female,Single,9,7,Y
25,Travel_Frequently,4,Marketing,5201,Female,Single,9,5,Y
32,Travel_Frequently,4,Technical Degree,5204,Female,Single,9,7,Y
31,Travel_Frequently,4,Life Sciences,5205,Female,Married,16,2,Y
47,Travel_Frequently,4,Medical,5207,Female,Married,16,7,Y
30,Travel_Frequently,4,Life Sciences,5209,Female,Married,16,2,Y
42,Travel_Frequently,4,Medical,5212,Female,Married,16,7,Y
34,Travel_Frequently,4,Life Sciences,5213,Female,Married,16,2,Y
25,Travel_Frequently,4,Medical,6231,Female,Married,16,7,Y
34,Travel_Frequently,4,Life Sciences,6233,Female,Married,16,2,Y
33,Travel_Frequently,4,Medical,6235,Female,Married,16,7,Y
29,Travel_Rarely,3,Life Sciences,6236,Male,Single,5,1,Y
31,Travel_Rarely,3,Other,6239,Male,Single,5,7,Y
28,Travel_Rarely,3,Life Sciences,6241,Male,Single,5,1,Y
40,Travel_Rarely,3,Other,6243,Male,Single,5,7,Y
34,Travel_Rarely,3,Life Sciences,6244,Male,Single,5,1,Y
41,Travel_Rarely,3,Other,7699,Male,Single,5,7,Y
47,Travel_Rarely,3,Life Sciences,7701,Male,Single,5,1,Y
27,Travel_Rarely,3,Other,7703,Male,Single,5,7,Y
21,Travel_Frequently,3,Technical Degree,7704,Male,Single,3,9,Y
27,Travel_Frequently,3,Life Sciences,7708,Male,Single,3,3,Y
57,Travel_Frequently,3,Technical Degree,7710,Male,Single,3,9,Y
36,Travel_Frequently,3,Life Sciences,7711,Male,Single,3,3,Y
37,Travel_Frequently,3,Technical Degree,7850,Male,Single,3,9,Y
22,Travel_Frequently,3,Life Sciences,7852,Male,Single,3,3,Y
33,Travel_Frequently,3,Technical Degree,7853,Male,Single,3,9,Y
38,Travel_Frequently,3,Life Sciences,7854,Male,Single,3,3,Y
27,Travel_Frequently,4,Life Sciences,7857,Male,Married,1,1,Y
24,Travel_Frequently,4,Medical,7859,Male,Married,1,9,Y
26,Travel_Frequently,4,Life Sciences,7860,Male,Married,1,1,Y
34,Travel_Frequently,4,Medical,7861,Male,Married,1,9,Y
26,Travel_Frequently,4,Medical,10511,Male,Married,1,9,Y
30,Travel_Frequently,4,Life Sciences,10513,Male,Married,1,1,Y
34,Travel_Frequently,4,Medical,10514,Male,Married,1,9,Y
32,Travel_Rarely,3,Life Sciences,10515,Female,Single,8,3,Y
29,Travel_Rarely,3,Life Sciences,10519,Female,Single,8,2,Y
52,Travel_Rarely,3,Life Sciences,10520,Female,Single,8,3,Y
41,Travel_Rarely,3,Life Sciences,10522,Female,Single,8,2,Y
55,Travel_Rarely,3,Life Sciences,10523,Female,Single,8,3,Y
30,Travel_Rarely,3,Life Sciences,10524,Female,Single,8,2,Y
32,Travel_Rarely,3,Life Sciences,11548,Female,Single,8,3,Y
34,Travel_Rarely,3,Life Sciences,11550,Female,Single,8,2,Y
34,Travel_Frequently,4,Marketing,11552,Male,Divorced,7,3,Y
27,Travel_Frequently,4,Technical Degree,11553,Male,Divorced,7,0,Y
46,Travel_Frequently,4,Marketing,11557,Male,Divorced,7,3,Y
47,Travel_Frequently,4,Technical Degree,11559,Male,Divorced,7,0,Y
30,Travel_Frequently,4,Marketing,11560,Male,Divorced,7,3,Y
36,Travel_Frequently,4,Marketing,11726,Male,Divorced,34,3,Y
30,Travel_Frequently,4,Technical Degree,11728,Male,Divorced,7,0,Y
24,Travel_Frequently,4,Marketing,11730,Male,Divorced,7,3,Y
32,Travel_Frequently,4,Technical Degree,11731,Male,Divorced,7,0,Y
47,Travel_Rarely,3,Life Sciences,11735,Female,Married,7,4,Y
51,Travel_Rarely,3,Other,11737,Female,Married,7,4,Y
37,Travel_Rarely,3,Life Sciences,11738,Female,Married,7,4,Y
49,Travel_Rarely,3,Other,16406,Female,Married,7,4,Y
54,Travel_Rarely,3,Other,16408,Female,Married,7,4,Y
53,Travel_Rarely,3,Life Sciences,16411,Female,Married,7,4,Y
20,Travel_Rarely,3,Other,16412,Female,Married,7,4,Y
41,Travel_Frequently,3,Medical,16414,Female,Single,4,0,Y
40,Travel_Frequently,3,Life Sciences,16416,Female,Single,4,1,Y
33,Travel_Frequently,3,Medical,16419,Female,Single,4,0,Y
25,Travel_Frequently,3,Life Sciences,16420,Female,Single,4,1,Y
26,Travel_Frequently,3,Life Sciences,17700,Female,Single,4,1,Y
35,Travel_Frequently,3,Medical,17702,Female,Single,4,0,Y
41,Travel_Frequently,3,Life Sciences,17704,Female,Single,10,1,Y
19,Travel_Frequently,3,Medical,17705,Female,Married,5,1,Y
32,Travel_Frequently,3,Life Sciences,17708,Female,Married,5,5,Y
43,Travel_Frequently,3,Medical,17710,Female,Married,5,1,Y
47,Travel_Frequently,3,Life Sciences,17712,Female,Married,5,5,Y
28,Travel_Frequently,3,Medical,17713,Female,Married,5,1,Y
28,Travel_Frequently,3,Life Sciences,19443,Female,Married,5,5,Y
27,Travel_Frequently,3,Medical,19445,Female,Married,5,1,Y
47,Travel_Frequently,3,Life Sciences,19446,Female,Married,5,5,Y
44,Travel_Rarely,3,Life Sciences,19447,Male,Married,10,1,Y
25,Travel_Rarely,3,Life Sciences,19451,Male,Married,10,4,Y
24,Travel_Rarely,3,Life Sciences,19453,Male,Married,10,1,Y
30,Travel_Rarely,3,Life Sciences,19454,Male,Married,10,4,Y
33,Travel_Rarely,3,Life Sciences,19455,Male,Married,10,1,Y
31,Travel_Rarely,3,Life Sciences,19920,Male,Married,10,4,Y
31,Travel_Rarely,3,Life Sciences,19923,Male,Married,10,1,Y
30,Travel_Rarely,3,Life Sciences,19926,Male,Married,10,4,Y
26,Travel_Rarely,3,Medical,19927,Male,Married,10,1,Y
31,Travel_Rarely,3,Medical,19928,Male,Married,10,6,Y
27,Travel_Rarely,3,Medical,19931,Male,Married,10,1,Y
42,Travel_Rarely,3,Medical,19934,Male,Married,10,6,Y
35,Travel_Rarely,3,Medical,19935,Male,Married,10,1,Y
34,Travel_Rarely,3,Medical,21384,Male,Married,10,6,Y
28,Travel_Rarely,3,Medical,21387,Male,Married,10,1,Y
31,Travel_Rarely,3,Medical,21388,Male,Married,10,6,Y
28,Travel_Frequently,3,Human Resources,21389,Female,Divorced,6,6,Y
19,Travel_Frequently,3,Medical,21392,Female,Divorced,6,0,Y
40,Travel_Frequently,3,Human Resources,21395,Female,Divorced,6,6,Y
36,Travel_Frequently,3,Medical,21396,Female,Divorced,6,0,Y
34,Travel_Frequently,3,Human Resources,21397,Female,Divorced,6,6,Y
26,Travel_Frequently,3,Medical,21625,Female,Divorced,6,0,Y
32,Travel_Frequently,3,Human Resources,21626,Female,Divorced,6,6,Y
31,Travel_Frequently,3,Medical,21628,Female,Divorced,6,0,Y
32,Travel_Rarely,3,Medical,21629,Male,Single,1,1,Y
21,Travel_Rarely,3,Medical,21633,Male,Single,1,9,Y
43,Travel_Rarely,3,Medical,21634,Male,Single,1,1,Y
46,Travel_Rarely,3,Medical,21636,Male,Single,1,9,Y
43,Travel_Rarely,3,Medical,21637,Male,Single,1,1,Y
34,Travel_Rarely,3,Medical,21958,Male,Single,1,9,Y
26,Travel_Rarely,3,Medical,21959,Male,Single,1,1,Y
18,Travel_Rarely,3,Medical,21961,Male,Single,1,9,Y
48,Travel_Rarely,3,Technical Degree,21962,Male,Married,5,1,Y
51,Travel_Rarely,3,Life Sciences,21966,Male,Married,5,3,Y
59,Travel_Rarely,3,Technical Degree,21967,Male,Married,5,1,Y
45,Travel_Rarely,3,Life Sciences,21969,Male,Married,5,3,Y
58,Travel_Rarely,3,Technical Degree,21970,Male,Married,5,1,Y
36,Travel_Rarely,3,Life Sciences,54,Male,Married,5,3,Y
34,Travel_Rarely,3,Technical Degree,35,Male,Married,5,1,Y
32,Travel_Rarely,3,Life Sciences,58,Male,Married,5,3,Y
37,Travel_Frequently,3,Technical Degree,64,Female,Divorced,20,1,Y
55,Travel_Frequently,3,Life Sciences,66,Female,Divorced,20,3,Y
20,Travel_Frequently,3,Technical Degree,67,Female,Divorced,20,1,Y
40,Travel_Frequently,3,Life Sciences,68,Female,Divorced,20,3,Y
31,Travel_Frequently,3,Technical Degree,140,Female,Divorced,20,1,Y
47,Travel_Frequently,3,Life Sciences,143,Female,Divorced,20,3,Y
55,Travel_Frequently,3,Technical Degree,144,Female,Divorced,20,1,Y
52,Travel_Frequently,3,Life Sciences,145,Female,Divorced,20,3,Y
50,Travel_Rarely,3,Human Resources,148,Female,Married,8,1,Y
33,Travel_Rarely,3,Medical,149,Female,Married,8,3,Y
39,Travel_Rarely,3,Human Resources,152,Female,Married,8,1,Y
47,Travel_Rarely,3,Medical,158,Female,Married,8,3,Y
51,Travel_Rarely,3,Human Resources,159,Female,Married,8,1,Y
39,Travel_Rarely,3,Medical,160,Female,Married,8,3,Y
38,Travel_Rarely,3,Human Resources,232,Female,Married,8,1,Y
30,Travel_Rarely,3,Medical,374,Female,Married,8,3,Y
18,Travel_Rarely,1,Life Sciences,628,Male,Divorced,1,1,Y
45,Travel_Rarely,1,Other,630,Male,Divorced,1,1,Y
56,Travel_Rarely,1,Life Sciences,631,Male,Divorced,1,1,Y
28,Travel_Rarely,1,Other,632,Male,Divorced,1,1,Y
21,Travel_Rarely,1,Life Sciences,636,Male,Divorced,1,1,Y
46,Travel_Rarely,1,Life Sciences,638,Male,Single,1,1,Y
48,Travel_Rarely,1,Life Sciences,639,Female,Divorced,3,1,Y
58,Travel_Rarely,1,Other,640,Male,Divorced,1,1,Y
55,Travel_Rarely,1,Life Sciences,643,Male,Divorced,1,1,Y
19,Travel_Rarely,1,Other,645,Male,Divorced,1,1,Y
52,Travel_Rarely,1,Life Sciences,647,Male,Married,8,5,Y
34,Travel_Rarely,3,Life Sciences,648,Male,Divorced,22,7,Y
35,Travel_Rarely,1,Life Sciences,651,Male,Married,9,2,Y
22,Travel_Rarely,1,Technical Degree,653,Male,Married,9,0,Y
49,Travel_Rarely,1,Life Sciences,655,Male,Married,9,2,Y
49,Travel_Rarely,1,Technical Degree,656,Male,Married,9,0,Y
52,Travel_Rarely,1,Life Sciences,839,Male,Married,9,2,Y
37,Travel_Rarely,1,Technical Degree,841,Male,Married,9,0,Y
57,Travel_Rarely,1,Life Sciences,843,Male,Married,9,2,Y
39,Travel_Rarely,1,Technical Degree,844,Male,Married,9,0,Y
49,Travel_Rarely,2,Medical,847,Male,Single,10,1,Y
54,Travel_Rarely,2,Medical,849,Male,Single,10,1,Y
60,Travel_Rarely,2,Medical,851,Male,Single,10,1,Y
31,Travel_Rarely,2,Medical,852,Male,Single,10,1,Y
34,Travel_Rarely,2,Medical,1178,Male,Single,10,1,Y
34,Travel_Rarely,2,Medical,1179,Male,Single,10,1,Y
43,Travel_Rarely,2,Medical,1181,Male,Single,10,1,Y
25,Travel_Rarely,2,Medical,1182,Male,Single,10,1,Y
49,Travel_Frequently,2,Medical,1188,Female,Single,12,1,Y
44,Travel_Frequently,2,Human Resources,1189,Female,Single,12,0,Y
51,Travel_Frequently,2,Medical,1191,Female,Single,12,1,Y
28,Travel_Frequently,2,Human Resources,1192,Female,Single,12,0,Y
44,Travel_Frequently,2,Medical,1242,Female,Single,12,1,Y
37,Travel_Frequently,2,Human Resources,1243,Female,Single,12,0,Y
23,Travel_Frequently,2,Medical,1245,Female,Single,12,1,Y
21,Travel_Frequently,2,Human Resources,1246,Female,Single,12,0,Y
40,Travel_Rarely,1,Life Sciences,1249,Female,Divorced,21,2,Y
52,Travel_Rarely,1,Life Sciences,1250,Female,Divorced,21,1,Y
59,Travel_Rarely,1,Life Sciences,1252,Female,Divorced,21,2,Y
39,Travel_Rarely,1,Life Sciences,1253,Female,Divorced,21,1,Y
35,Travel_Rarely,1,Life Sciences,1406,Female,Divorced,21,2,Y
51,Travel_Rarely,1,Life Sciences,1408,Female,Divorced,21,1,Y
37,Travel_Rarely,1,Life Sciences,1410,Female,Divorced,21,2,Y
60,Travel_Rarely,1,Life Sciences,1411,Female,Divorced,21,1,Y
44,Travel_Rarely,3,Life Sciences,1415,Male,Married,2,0,Y
28,Travel_Rarely,3,Life Sciences,1417,Male,Married,2,2,Y
52,Travel_Rarely,3,Life Sciences,1418,Male,Married,2,0,Y
30,Travel_Rarely,3,Life Sciences,1422,Male,Married,2,2,Y
34,Travel_Rarely,3,Life Sciences,1424,Male,Married,2,0,Y
43,Travel_Rarely,3,Life Sciences,1425,Male,Married,2,2,Y
33,Travel_Rarely,3,Life Sciences,1426,Male,Married,2,0,Y
42,Travel_Rarely,3,Life Sciences,1429,Male,Married,2,2,Y
52,Travel_Rarely,1,Life Sciences,1431,Male,Married,10,1,Y
26,Travel_Rarely,1,Human Resources,1432,Male,Married,10,0,Y
25,Travel_Rarely,1,Life Sciences,1433,Male,Married,10,1,Y
