EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,EmployeeNumber
3,3,3,3,2,14930
3,3,3,3,2,14934
3,3,3,3,2,14935
3,3,3,3,2,14937
3,3,3,3,3,14938
3,3,3,3,3,14942
3,3,3,3,3,14943
3,3,3,3,3,15071
3,3,3,3,3,15073
3,3,3,3,3,15075
3,3,3,3,3,15076
3,3,3,3,3,15079
3,3,3,3,1,15081
3,3,3,3,1,15083
3,3,3,3,1,15084
3,3,3,3,1,15183
3,3,3,3,1,15186
3,3,3,3,1,15187
3,3,3,3,1,15188
3,3,3,3,4,15191
1,2,4,3,1,15194
1,2,4,3,1,15195
1,2,4,3,1,15196
1,2,4,3,1,15271
1,2,4,3,1,15273
1,2,4,3,1,15274
1,2,4,3,1,15275
1,2,4,3,2,15279
2,3,1,3,4,15281
2,3,1,3,4,15282
2,3,1,4,4,15283
2,3,1,4,4,15775
2,3,1,3,4,15776
2,3,1,3,4,15778
2,3,1,4,4,15779
2,3,1,4,4,15783
3,3,1,3,3,15784
3,3,1,3,3,15786
3,3,1,3,3,15787
3,3,1,3,3,16216
3,3,1,3,3,16218
3,3,1,3,3,16220
3,3,1,3,3,16221
3,3,1,3,2,16224
3,3,3,3,4,16226
3,3,3,3,4,16228
3,3,3,3,4,16229
3,3,3,3,4,16792
3,3,3,3,4,16795
3,3,3,3,4,16798
3,3,3,3,4,16799
3,3,3,3,4,16800
4,3,1,3,2,16803
4,3,1,3,2,16806
4,3,1,3,2,16807
4,3,1,3,2,16840
4,3,1,3,2,16842
4,3,1,3,2,16844
4,3,1,3,2,16845
4,3,1,3,2,16848
4,3,3,3,3,16850
4,3,3,3,3,16852
4,3,3,3,3,16853
4,3,3,3,3,17029
4,3,3,3,3,17035
4,3,3,3,3,17036
4,3,3,3,3,17037
4,3,3,3,3,17039
3,3,3,3,2,17043
3,3,3,3,2,17044
3,3,3,3,2,17174
3,3,3,3,2,17175
3,3,3,3,2,17179
3,3,3,3,2,17180
3,3,3,3,2,17182
3,3,3,3,2,17183
3,3,3,3,1,17187
3,3,3,3,1,17188
3,3,3,4,1,17385
3,3,3,4,1,17386
3,3,3,3,1,17388
3,3,3,3,1,17389
3,3,3,4,1,17393
3,3,3,4,1,17394
4,1,2,3,2,17396
4,1,2,3,2,17397
4,1,2,3,2,17479
4,1,2,3,2,17480
4,1,2,3,2,17482
4,1,2,3,2,17483
4,1,2,3,2,17487
4,1,2,3,2,17488
4,1,4,3,4,17490
4,1,4,3,4,17491
4,1,4,3,4,17748
4,1,4,3,4,17751
4,1,4,3,4,17752
4,1,4,3,4,17753
4,1,4,3,4,17756
4,1,4,3,4,17758
4,3,4,3,4,17759
4,3,4,3,4,17760
4,3,4,4,4,18230
4,3,4,4,4,18233
4,3,4,3,4,18234
4,3,4,3,4,18235
4,3,4,4,4,18240
4,3,4,4,4,18241
3,3,2,3,2,18242
3,3,2,3,2,18291
3,3,2,3,2,18292
3,3,2,3,2,18294
3,3,2,3,2,18295
3,3,2,3,2,18298
3,3,2,3,2,18299
3,3,2,3,2,18301
2,2,2,3,2,18302
2,2,2,3,2,19223
2,2,2,3,2,19225
2,2,2,3,2,19226
2,2,2,3,2,19227
2,2,2,3,2,19231
2,2,2,3,2,19233
4,3,3,3,2,19234
4,3,3,4,2,19235
4,3,3,3,2,19714
4,3,3,3,2,19717
4,3,3,3,2,19718
4,3,3,4,2,19719
4,3,3,3,2,19722
4,3,3,3,2,19725
4,3,3,3,4,19726
4,3,3,3,4,19727
4,3,3,3,4,19763
4,3,3,3,4,19764
4,3,3,3,4,19766
4,3,3,3,4,19767
4,3,3,3,4,19771
4,3,3,3,4,19772
2,3,4,4,2,19774
2,3,4,4,2,19775
2,3,4,3,2,19889
2,3,4,3,2,19891
2,3,4,4,2,19893
2,3,4,4,2,19894
2,3,4,3,2,19897
2,3,4,3,2,19899
4,2,1,3,2,19901
4,2,1,4,2,19902
4,2,1,3,2,20000
4,2,1,3,2,20003
4,2,1,3,2,20004
4,2,1,4,2,20005
4,2,1,3,2,20008
4,2,1,3,2,20011
4,2,1,3,4,20012
4,2,1,4,4,20013
4,2,1,3,4,20125
4,2,1,3,4,20128
4,2,1,3,4,20129
4,2,1,4,4,20130
4,2,1,3,4,20133
4,2,1,3,4,20136
3,2,1,3,1,20137
3,2,1,3,1,20138
3,2,1,3,1,20348
3,2,1,3,1,20350
3,2,1,3,1,20353
3,2,1,3,1,20354
3,2,1,3,1,20356
3,2,1,3,1,20358
3,4,3,3,3,20361
3,4,3,3,3,20362
3,4,3,3,3,20700
3,4,3,3,3,20702
3,4,3,3,3,20703
3,4,3,3,3,20704
3,4,3,3,3,20708
3,4,3,3,3,20710
4,3,1,3,3,20711
4,3,1,3,3,20712
4,3,1,3,3,20715
4,3,1,3,3,20718
4,3,1,3,3,20719
4,3,1,3,3,20720
4,3,1,3,3,20723
4,3,1,3,3,20726
4,3,3,3,4,20727
4,3,3,4,4,20728
4,3,3,3,4,20812
4,3,3,3,4,20813
4,3,3,3,4,20815
4,3,3,4,4,20816
4,3,3,3,4,20820
4,3,3,3,4,20821
1,3,3,3,2,20823
1,3,3,4,2,20824
1,3,3,3,2,21529
1,3,3,3,2,21531
1,3,3,3,2,21532
1,3,4,3,3,21533
1,3,3,3,2,21537
1,3,3,3,2,21539
4,1,3,3,2,21540
4,1,3,3,2,21541
4,1,3,3,2,21871
4,1,3,3,2,21873
4,1,3,3,2,21874
4,1,3,3,2,21875
4,1,3,3,2,21879
4,1,3,3,2,21881
4,2,4,3,4,21882
4,2,4,4,4,21883
4,2,4,4,4,21919
4,2,4,4,4,21920
4,2,4,3,4,21922
4,2,4,4,4,21923
4,2,4,4,4,21927
4,2,4,4,4,21928
4,2,4,4,2,21930
4,2,4,3,2,21931
4,2,4,3,2,21974
4,2,4,3,2,21975
4,2,4,4,2,21977
4,2,4,3,2,21978
4,2,4,3,2,21982
4,2,4,3,2,21983
4,2,1,3,3,21985
4,2,1,3,3,21986
4,2,1,3,3,22579
4,2,1,3,3,22581
4,2,1,3,3,22583
4,2,1,3,3,22584
4,2,1,3,3,22587
4,2,1,3,3,22589
4,3,4,3,3,22591
4,3,4,3,3,22592
4,3,4,3,3,22712
4,3,4,3,3,22714
4,3,4,3,3,22715
4,3,4,3,3,22716
4,3,4,3,3,22720
4,3,4,3,3,22722
4,3,2,3,3,22723
4,3,2,3,3,22724
4,3,2,3,3,22889
4,3,2,3,3,22891
4,3,2,3,3,22892
4,3,2,3,3,22893
4,3,2,3,3,22897
4,3,2,3,3,22899
4,3,4,3,1,22900
4,3,4,3,1,22901
4,3,4,4,1,23031
4,3,4,4,1,23033
4,3,4,3,1,23034
4,3,4,3,1,23035
4,3,4,4,1,23039
4,3,4,4,1,23041
4,3,4,3,3,23042
4,3,4,3,3,23043
4,3,4,3,3,23187
4,3,4,3,3,23188
4,3,4,3,3,23190
4,3,4,3,3,23191
4,3,4,3,3,23195
4,3,4,3,3,23196
4,3,2,3,2,23198
4,3,2,3,2,23199
4,3,2,3,2,133
4,3,2,3,2,156
4,3,2,3,2,176
4,3,2,3,2,454
4,3,2,3,2,456
4,3,2,3,2,457
4,3,4,3,3,458
4,3,4,3,3,464
4,3,4,3,3,466
4,3,4,3,3,467
4,3,4,3,3,468
4,3,4,3,3,1466
4,3,4,3,3,1468
4,3,4,3,3,1469
3,4,1,3,3,1470
4,3,3,3,4,1473
4,2,3,3,3,1475
1,2,1,3,2,1476
1,2,1,3,2,1477
1,2,1,4,2,2080
1,2,1,4,2,2083
1,2,1,3,2,2084
1,2,1,3,2,2085
1,2,1,4,2,2088
1,2,1,4,2,2091
1,3,2,3,3,2092
1,3,2,3,3,2093
1,3,2,3,3,3380
1,3,2,3,3,3382
1,3,2,3,3,3385
1,3,2,3,3,3386
1,3,2,3,3,3388
1,3,2,3,3,3390
2,1,3,3,2,3393
2,1,3,3,2,3394
2,1,3,3,2,4228
2,1,3,3,2,4231
2,1,3,3,2,4232
2,1,3,3,2,4233
2,1,3,3,2,4236
2,1,3,3,2,4239
1,4,2,3,1,4240
1,4,2,3,1,4241
1,4,2,3,1,6762
1,4,2,3,1,6763
1,4,2,3,1,6767
1,4,2,3,1,6768
1,4,2,3,1,6769
1,4,2,3,1,6770
3,2,2,3,2,6774
3,2,2,3,2,6775
3,2,2,3,2,6985
3,2,2,3,2,6986
3,2,2,3,2,6989
3,2,2,3,2,6990
3,2,2,3,2,6992
3,2,2,3,2,6993
2,3,4,3,3,6996
2,3,4,4,3,6997
2,3,4,3,3,7058
2,3,4,3,3,7061
2,3,4,3,3,7062
2,3,4,4,3,7063
2,3,4,3,3,7068
2,3,4,3,3,7069
2,3,2,3,4,7070
2,3,2,3,4,7175
2,3,2,4,4,7176
2,3,2,4,4,7178
2,3,2,3,4,7179
2,3,2,3,4,7183
2,3,2,4,4,7184
2,3,2,4,4,7186
1,3,3,3,1,7187
1,3,3,3,1,7207
1,3,3,3,1,7209
1,3,3,3,1,7210
1,3,1,3,4,7211
1,3,3,3,1,7215
1,3,3,3,1,7217
2,3,4,3,4,7218
2,3,4,3,4,7219
2,3,4,3,4,7331
2,3,4,3,4,7332
2,3,4,3,4,7335
2,3,4,3,4,7336
2,3,4,3,4,7339
2,3,4,3,4,7342
2,3,3,3,3,7343
2,3,3,3,3,7346
2,3,3,3,3,7347
2,3,3,3,3,7351
2,3,3,3,3,7352
2,3,3,3,3,7354
2,3,3,3,3,7358
2,3,3,3,3,7359
2,2,4,3,3,7685
2,2,4,3,3,7686
2,2,4,4,3,7690
2,2,4,4,3,7691
2,2,4,3,3,7692
2,2,4,4,3,7693
2,2,4,4,3,7697
2,3,2,3,4,7698
2,3,2,4,4,7729
2,3,2,3,4,7731
2,3,2,3,4,7733
2,3,2,4,4,7734
2,3,2,3,4,7738
2,3,2,3,4,7740
2,3,3,3,4,7741
2,3,3,3,4,11382
2,3,3,3,4,11385
2,3,3,3,4,11388
2,3,3,3,4,11389
2,3,3,3,4,11390
2,3,3,3,4,11393
2,3,3,3,4,11396
2,3,1,3,3,11397
2,3,1,3,3,12270
2,3,1,3,3,12272
2,3,1,3,3,12273
2,3,1,3,3,12274
2,3,1,3,3,12278
2,3,1,3,3,12280
3,2,1,3,1,12281
3,2,1,3,1,12282
3,2,1,4,1,12547
3,2,1,4,1,12549
3,2,1,3,1,12552
3,2,1,3,1,12553
3,2,1,4,1,12555
3,2,1,4,1,12557
3,3,3,3,1,12560
3,3,3,3,1,12561
3,3,3,3,1,13325
3,3,3,3,1,13327
3,3,3,3,1,13329
3,3,3,3,1,13330
3,3,3,3,1,13333
3,3,3,3,1,13335
3,3,1,3,3,13337
3,3,1,3,3,13338
3,3,1,3,3,14104
3,3,1,3,3,14106
3,3,1,3,3,14107
3,3,1,3,3,14108
3,3,1,3,3,14112
3,3,1,3,3,14114
3,3,3,3,3,14115
3,3,3,3,3,14116
3,3,3,3,3,15184
3,3,3,3,3,15185
3,3,3,3,3,15189
3,3,3,3,3,15190
3,3,3,3,3,15192
3,3,3,3,3,15193
3,2,2,3,3,15197
3,2,2,3,3,15198
3,2,2,4,3,15254
3,2,2,4,3,15256
3,2,2,3,3,15260
3,2,2,3,3,15261
3,2,2,4,3,15262
3,2,2,4,3,15264
3,3,1,3,4,15268
3,3,1,4,4,15269
3,3,1,4,4,15697
3,3,1,4,4,15699
3,3,1,3,4,15701
3,3,1,4,4,15702
3,3,1,4,4,15705
3,3,1,4,4,15707
4,3,,3,1,15709
4,3,2,3,1,15710
4,3,2,3,1,15774
4,3,2,3,1,15777
4,3,2,3,1,15780
4,3,2,3,1,15781
4,3,2,3,1,15782
4,3,2,3,1,15785
3,2,4,4,3,15788
3,2,4,3,3,15789
3,2,4,3,3,16200
3,2,4,3,3,16202
3,2,4,4,3,16204
3,2,4,3,3,16205
3,2,4,3,3,16208
3,2,4,3,3,16210
4,3,3,3,4,16212
4,3,3,4,4,16213
4,3,3,3,4,16262
4,3,3,3,4,16263
4,3,3,3,4,16264
4,3,3,4,4,16265
4,3,3,3,4,16266
4,3,3,3,4,16267
2,1,3,3,2,16268
2,1,3,3,2,16269
2,1,3,3,2,16270
2,1,3,3,2,16271
2,1,3,3,2,16272
2,1,3,3,2,16273
2,1,3,3,2,16274
2,1,3,3,2,16275
1,2,2,3,3,16276
3,2,2,4,3,16277
1,2,2,3,3,16538
3,2,2,3,3,16540
1,2,2,3,3,16542
3,2,2,3,3,16543
1,2,2,3,3,16546
3,2,2,3,3,16548
1,2,2,3,3,16550
3,2,2,4,3,16551
1,2,2,3,3,16585
3,2,2,3,3,16587
1,2,2,3,3,16589
3,2,2,3,3,16590
1,2,2,3,3,16593
3,2,2,3,3,16595
3,4,2,3,1,16597
3,4,2,3,1,16598
3,4,2,3,1,16904
3,4,2,3,1,16906
3,4,2,3,1,16909
3,4,2,3,1,16910
3,4,2,3,1,16912
3,4,2,3,1,16914
2,3,4,3,3,16917
2,3,4,3,3,16918
2,3,4,3,3,17368
2,3,4,3,3,17370
2,3,4,3,3,17372
2,3,4,3,3,17373
2,3,4,3,3,17376
2,3,4,3,3,17378
4,3,3,4,4,17380
4,3,3,4,4,17381
4,3,3,3,4,17637
4,3,3,3,4,17639
4,3,3,4,4,17640
4,3,3,4,4,17641
4,3,3,3,4,17645
4,3,3,3,4,17647
4,3,3,3,1,17648
4,3,3,3,1,17649
4,3,3,3,1,20095
4,3,3,3,1,20098
4,3,3,3,1,20101
4,3,3,3,1,20102
4,3,3,3,1,20103
4,3,3,3,1,20106
4,3,4,3,4,20109
4,3,4,3,4,20110
4,3,4,4,4,20971
4,3,4,4,4,20974
4,3,4,3,4,20975
4,3,4,3,4,20976
4,3,4,4,4,20979
4,3,4,4,4,20982
1,3,3,3,1,20983
1,3,3,3,1,20984
1,3,3,3,1,22309
1,3,3,3,1,22312
1,3,3,3,1,22315
1,3,3,3,1,22316
1,3,3,3,1,22317
1,3,3,3,1,22320
4,4,1,3,3,22323
4,4,1,3,3,22324
4,4,1,3,3,72
4,4,1,3,3,74
4,4,1,3,3,77
4,4,1,3,3,78
4,4,1,3,3,85
4,4,1,3,3,87
1,3,4,3,3,89
1,3,4,3,3,92
1,3,4,3,3,93
1,3,4,3,3,174
1,3,4,3,3,229
1,3,4,3,3,262
1,3,4,3,3,265
1,3,4,3,3,266
1,3,2,3,4,267
1,3,2,3,4,270
1,3,2,3,4,271
1,3,2,3,4,274
1,3,2,3,4,277
1,3,2,4,2,280
1,3,2,3,4,281
1,3,2,3,4,282
1,3,2,3,4,678
4,2,3,4,3,680
1,4,2,3,4,683
1,3,3,3,4,684
1,3,3,3,4,686
1,3,3,3,4,688
1,3,3,3,4,691
1,3,3,3,4,692
4,3,1,3,2,1000
3,3,1,4,3,1001
1,3,3,3,1,1005
1,3,3,3,4,1006
1,3,3,3,4,1008
1,3,3,3,4,1009
1,3,4,4,1,1013
1,3,4,3,1,1014
1,3,4,3,1,1065
1,3,4,3,1,1067
1,3,4,4,1,1069
1,3,4,3,1,1070
1,3,4,3,1,1073
1,3,4,3,1,1075
1,2,4,3,3,1077
1,2,4,3,3,1078
1,2,4,3,3,1162
1,2,4,3,3,1164
1,2,4,3,3,1165
1,2,4,3,3,1166
1,2,4,3,3,1170
1,2,4,3,3,1172
4,3,4,3,4,1173
4,3,4,4,4,1174
4,3,4,4,4,1286
4,3,4,4,4,1288
4,3,4,3,4,1292
4,3,4,4,4,1293
4,3,4,4,4,1295
4,3,4,4,4,1299
1,3,3,3,2,1300
1,3,3,3,2,1331
1,3,3,3,2,1334
1,3,3,3,2,1335
1,3,3,3,2,1336
1,3,3,3,2,1341
1,3,3,3,2,1342
1,3,3,3,2,1343
3,3,2,3,2,2614
3,3,2,3,2,2615
3,3,2,3,2,2617
3,3,2,3,2,2618
3,3,2,3,2,2622
3,3,2,3,2,2624
3,3,2,3,2,2625
3,3,4,3,4,2689
3,3,4,3,4,2690
3,3,4,4,4,2692
3,3,4,4,4,2693
3,3,4,3,4,2697
3,3,4,4,4,2698
3,3,4,4,4,2700
1,2,4,3,1,2701
1,2,4,3,1,2865
1,2,4,3,1,2867
1,2,4,3,1,2868
1,2,4,3,1,2869
1,2,4,3,1,2873
1,2,4,3,1,2875
1,4,4,3,2,2876
1,4,4,3,2,2877
1,4,4,3,2,2960
1,4,4,3,2,2963
1,4,4,3,2,2964
1,4,4,3,2,2965
1,4,4,3,2,2968
1,4,4,3,2,2971
1,3,1,4,1,2972
1,3,1,3,1,2973
1,3,1,3,1,3070
1,3,1,3,1,3071
1,3,1,4,1,3073
1,3,1,3,1,3074
1,3,1,3,1,3078
1,3,1,3,1,3079
3,3,4,3,3,3081
3,3,4,3,3,3082
3,3,4,4,3,3348
3,3,4,4,3,3349
3,3,4,3,3,3351
3,3,4,3,3,3352
3,3,4,4,3,3356
3,3,4,4,3,3357
1,4,2,3,4,3359
1,4,2,3,4,3360
1,4,2,3,4,3462
1,4,2,3,4,3464
1,4,2,3,4,3467
1,4,2,3,4,3468
1,4,2,3,4,3470
1,4,2,3,4,3472
1,3,1,3,2,3475
1,3,1,3,2,3476
1,3,1,3,2,3494
1,3,1,3,2,3495
1,3,1,3,2,3497
1,3,1,3,2,3498
1,3,1,3,2,3502
1,3,1,3,2,3503
1,2,3,3,3,3505
1,2,3,3,3,3506
1,2,3,4,3,3669
1,2,3,4,3,3671
1,2,3,3,3,3673
1,2,3,3,3,3674
1,2,3,4,3,3677
1,2,3,4,3,3679
1,2,2,3,4,3681
1,2,2,3,4,3682
1,2,2,3,4,4005
1,2,2,3,4,4007
1,2,2,3,4,4009
1,2,2,3,4,4010
1,2,2,3,4,4013
1,2,2,3,4,4015
3,1,3,4,4,4017
3,1,3,3,4,4018
3,1,3,3,4,4340
3,1,3,3,4,4343
3,1,3,4,4,4346
3,1,3,3,4,4347
3,1,3,3,4,4348
3,1,3,3,4,4351
2,3,3,3,1,4354
2,3,3,3,1,4355
2,3,3,3,1,4720
2,3,3,3,1,4722
2,3,3,3,1,4725
2,3,3,3,1,4726
2,3,3,3,1,4727
2,3,3,3,1,4729
2,2,4,4,2,4732
2,2,4,4,2,4733
2,2,4,4,2,4764
2,2,4,4,2,4767
2,2,4,4,2,4768
2,2,4,4,2,4769
2,2,4,4,2,4774
2,2,4,4,2,4775
2,3,4,3,4,4776
2,3,4,3,4,4929
2,3,4,4,4,4931
2,3,4,4,4,4933
2,3,4,3,4,4934
2,3,4,3,4,4937
2,3,4,4,4,4939
2,3,4,4,4,4941
4,3,2,4,3,4942
4,3,2,3,3,4946
4,3,2,3,3,4948
4,3,2,3,3,4949
4,3,2,3,3,4950
4,3,2,3,3,4954
4,3,2,3,3,4956
2,4,4,3,2,4957
2,4,4,3,2,4958
2,4,4,3,2,5025
2,4,4,3,2,5028
2,4,4,3,2,5029
2,4,4,3,2,5030
2,4,4,3,2,5033
2,4,4,3,2,5036
2,4,4,3,1,5037
2,4,4,3,1,5038
2,4,4,3,1,5041
2,4,4,3,1,5043
2,4,4,3,1,5045
2,4,4,3,1,5046
2,4,4,3,1,5049
2,4,4,3,1,5051
3,3,4,3,3,5053
3,3,4,3,3,5054
3,3,4,3,3,5073
3,3,4,3,3,5075
3,3,4,3,3,5077
3,3,4,3,3,5078
3,3,4,3,3,5081
3,3,4,3,3,5083
1,2,1,3,4,5085
1,2,1,3,4,5086
1,2,1,3,4,5214
1,2,1,3,4,5216
1,2,1,3,4,5218
1,2,1,3,4,5219
1,2,1,3,4,5222
1,2,1,3,4,5224
3,3,4,3,2,5226
3,3,4,3,2,5227
3,3,4,3,2,5231
3,3,4,3,2,5232
3,3,4,3,2,5234
3,3,4,3,2,5235
3,3,4,3,2,5239
3,3,4,3,2,5240
4,3,4,3,4,5242
4,3,4,4,4,5243
4,3,4,3,4,5278
4,3,4,3,4,5280
4,3,4,3,4,5284
4,3,4,4,4,5285
4,3,4,3,4,5286
4,3,4,3,4,5288
2,4,4,3,3,5292
2,4,4,3,3,5293
2,4,4,3,3,5544
2,4,4,3,3,5546
2,4,4,3,3,5548
2,4,4,3,3,5549
2,4,4,3,3,5552
2,4,4,3,3,5554
3,2,3,3,1,5556
3,2,3,3,1,5557
3,2,3,4,1,5829
3,2,3,4,1,5831
3,2,3,3,1,5832
3,2,3,3,1,5833
3,2,3,4,1,5837
3,2,3,4,1,5839
3,3,4,3,3,5840
3,3,4,3,3,5841
3,3,4,3,3,5971
3,3,4,3,3,5973
3,3,4,3,3,5975
3,3,4,3,3,5976
3,3,4,3,3,5979
3,3,4,3,3,5981
2,3,3,3,3,5983
2,3,3,3,3,5984
2,3,3,3,3,6371
2,3,3,3,3,6374
2,3,3,3,3,6375
2,3,3,3,3,6376
2,3,3,3,3,6379
2,3,3,3,3,6382
3,2,2,3,4,6383
3,2,2,3,4,6384
3,2,2,3,4,6451
3,2,2,3,4,6453
3,2,2,3,4,6457
3,2,2,3,4,6458
3,2,2,3,4,6459
3,2,2,3,4,6461
2,3,1,3,2,6465
2,3,1,3,2,6466
2,3,1,3,2,6747
2,3,1,3,2,6748
2,3,1,3,2,6752
2,3,1,3,2,6753
2,3,1,3,2,6754
2,3,1,3,2,6755
4,2,1,3,3,6759
4,2,1,3,3,6760
4,2,1,3,3,6984
4,2,1,3,3,6987
4,2,1,3,3,6988
4,2,1,3,3,6991
4,2,1,3,3,6994
4,2,1,3,3,6995
2,3,4,4,2,6998
2,3,4,3,2,7191
2,3,4,4,2,7193
2,3,4,4,2,7194
2,3,4,4,2,7195
2,3,4,3,2,7199
2,3,4,4,2,7201
2,3,4,4,2,7202
3,3,2,4,4,7203
3,3,2,3,4,7237
3,3,2,4,4,7239
3,3,2,4,4,7241
3,3,2,3,4,7242
3,3,2,4,4,7245
3,3,2,4,4,7247
2,3,3,3,3,7249
2,3,3,3,3,7250
2,3,3,3,3,7301
2,3,3,3,3,7302
2,3,3,3,3,7306
2,3,3,3,3,7307
2,3,3,3,3,7309
2,3,3,3,3,7313
2,3,4,3,3,7314
2,3,,3,3,7330
2,3,4,3,3,7333
2,3,4,3,3,7334
2,3,4,3,3,7337
2,3,4,3,3,7338
2,3,4,3,3,7340
2,3,4,3,3,7341
2,3,4,4,2,7344
2,3,4,4,2,7759
2,3,4,3,2,7761
2,3,4,3,2,7763
2,3,4,4,2,7764
2,3,4,3,2,7768
2,3,4,3,2,7770
3,2,4,3,3,7771
3,2,4,4,3,8359
3,2,4,4,3,8360
3,2,4,4,3,8362
3,2,4,3,3,8363
3,2,4,4,3,8367
3,2,4,4,3,8368
3,2,4,4,3,8370
1,4,4,3,4,8371
1,4,4,3,4,8638
1,4,4,4,4,8640
1,4,4,4,4,8641
1,4,4,3,4,8642
1,4,4,4,4,8648
1,4,4,4,4,8650
2,4,4,3,1,8651
2,4,4,3,1,8652
2,4,4,3,1,9349
2,4,4,3,1,9351
2,4,4,3,1,9352
2,4,4,3,1,9353
2,4,4,3,1,9357
2,4,4,3,1,9359
2,2,3,3,2,9360
2,2,3,3,2,9361
2,2,3,3,2,9605
2,2,3,3,2,9606
2,2,3,3,2,9610
2,2,3,3,2,9611
2,2,3,3,2,9613
2,2,3,3,2,9614
3,4,2,3,4,9618
3,4,2,3,4,9619
3,4,2,4,4,9781
3,4,2,4,4,9782
3,4,2,3,4,9784
3,4,2,3,4,9785
3,4,2,4,4,9789
3,4,2,4,4,9790
3,3,3,3,4,9792
3,3,3,3,4,9793
3,3,3,3,4,10335
3,3,3,3,4,10337
3,3,3,3,4,10339
3,3,3,3,4,10340
3,3,3,3,4,10343
3,3,3,3,4,10345
3,3,1,3,3,10347
3,3,1,3,3,10348
3,3,1,4,3,10630
3,3,1,4,3,10442
3,3,1,3,3,10635
3,3,1,3,3,10636
3,3,1,4,3,10638
3,3,1,4,3,10639
4,3,4,3,2,10641
4,3,4,3,2,10644
4,3,4,3,2,10645
4,3,4,3,2,10698
4,3,4,3,2,10700
4,3,4,3,2,10703
4,3,4,3,2,10704
4,3,4,3,2,10706
3,2,3,3,4,10707
3,2,3,3,4,10709
3,2,3,3,4,10712
3,2,3,3,4,10713
3,2,3,3,4,10843
3,2,3,3,1,10845
3,2,3,3,4,10847
3,2,3,3,4,10848
3,2,3,3,4,10851
3,3,3,3,1,10853
3,3,3,3,1,10855
3,3,3,3,1,10856
3,3,3,3,1,10907
3,3,3,3,1,10910
3,3,3,3,4,10911
3,3,3,3,1,10912
3,3,3,3,1,10915
3,3,3,3,1,10918
2,2,3,3,2,10919
2,2,3,3,2,10920
2,2,3,3,2,11083
2,2,3,3,2,11086
2,2,3,3,2,11089
2,2,3,3,2,11090
2,2,3,3,2,11091
2,2,3,3,2,11094
4,3,3,3,4,11097
4,3,3,3,4,11098
4,3,3,3,4,11444
4,3,3,3,4,11446
4,3,3,3,4,11447
4,3,3,3,4,11448
4,3,3,3,4,11452
4,3,3,3,4,11454
4,3,4,3,3,11455
4,3,4,3,3,11456
4,3,4,3,3,11638
4,3,4,3,3,11640
4,3,4,3,3,11642
4,3,4,3,3,11643
4,3,4,3,3,11647
4,3,4,3,3,11649
3,3,4,3,4,11650
3,3,4,3,4,12301
3,3,4,3,4,12303
3,3,4,3,4,12304
3,3,4,3,4,12305
3,3,4,3,4,12309
3,3,4,3,4,12311
3,3,4,3,4,12312
3,3,1,3,3,12313
3,3,1,3,3,12349
3,3,1,3,3,12351
3,3,1,3,3,12352
3,3,1,3,3,12353
3,3,1,3,3,12357
3,3,1,3,3,12359
3,3,2,3,1,12360
3,3,2,3,1,12361
3,3,2,3,1,13024
3,3,2,3,1,13025
3,3,2,3,1,13027
3,3,2,3,1,13028
3,3,2,3,1,13032
3,3,2,3,1,13033
3,3,4,3,4,13035
3,3,4,3,4,13036
3,3,4,3,4,13118
3,3,4,3,4,13121
3,3,4,3,4,13122
3,3,4,3,4,13123
3,3,4,3,4,13126
3,3,4,3,4,13129
3,3,1,3,3,13130
3,3,1,4,3,13131
3,3,1,3,3,13581
3,3,1,3,3,13583
3,3,1,3,3,13584
3,3,1,4,3,13585
3,3,1,3,3,13589
3,3,1,3,3,13591
3,4,4,4,1,13592
3,4,4,3,1,13593
3,4,4,3,1,13912
3,4,4,3,1,13913
3,4,4,4,1,13917
3,4,4,3,1,13918
3,4,4,3,1,13920
3,4,4,3,1,13921
3,2,1,3,3,13925
3,2,1,3,3,13926
3,2,1,4,3,14024
3,2,1,4,3,14025
3,2,1,3,3,14027
3,2,1,3,3,14028
3,2,1,4,3,14032
3,2,1,4,3,14033
3,2,1,3,3,14035
,2,1,3,3,14036
3,2,1,3,3,14136
3,2,1,3,3,14138
3,2,1,3,3,14139
3,2,1,3,3,14140
3,2,1,3,3,14144
3,2,1,3,3,14146
3,3,4,3,2,14147
3,3,4,3,2,14148
3,3,4,4,2,14335
3,3,4,4,2,14338
3,3,4,3,2,14341
3,3,4,3,2,14342
3,3,4,4,2,14343
3,3,4,4,2,14346
3,1,1,3,3,14349
3,1,1,3,3,14350
3,1,1,4,3,14351
3,1,1,4,3,14354
3,1,1,3,3,14357
3,1,1,3,3,14358
3,1,1,4,3,14359
3,1,1,4,3,14362
3,3,1,4,4,14365
3,3,1,3,4,14366
3,3,1,3,4,14527
3,3,1,3,4,14529
3,3,1,4,4,14530
3,3,1,3,4,14531
3,3,1,3,4,14535
3,3,1,3,4,14537
3,2,1,3,2,14538
3,2,1,4,2,14539
3,2,1,3,2,14801
3,2,1,3,2,14803
3,2,1,3,2,14804
3,2,1,4,2,14805
3,2,1,3,2,14809
3,2,1,3,2,14811
3,3,2,3,3,14812
3,3,2,4,3,14813
3,3,2,3,3,15200
3,3,2,3,3,15201
3,3,2,3,3,15203
3,3,2,4,3,15204
3,3,2,3,3,15208
3,3,2,3,3,15209
3,3,3,3,4,15211
